date,year,month,item_id,item_name,department,category,criticality,lead_time_days,unit_cost_inr,hot_metal_production_mt,plant_operating_hours,is_planned_shutdown,actual_consumption
2018-12-31,2018,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373273,713,0,358
2019-01-31,2019,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,368634,702,0,465
2019-02-28,2019,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,370331,711,0,421
2019-03-31,2019,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,384811,715,1,522
2019-04-30,2019,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376910,714,0,462
2019-05-31,2019,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,368429,700,0,428
2019-06-30,2019,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373613,712,0,310
2019-07-31,2019,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,374317,702,0,378
2019-08-31,2019,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,395245,710,0,321
2019-09-30,2019,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,378319,710,0,355
2019-10-31,2019,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,381629,716,0,396
2019-11-30,2019,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376894,713,1,432
2019-12-31,2019,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,370899,712,0,345
2020-01-31,2020,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,390213,707,0,455
2020-02-29,2020,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,374331,703,0,540
2020-03-31,2020,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,382027,707,1,584
2020-04-30,2020,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,375423,715,0,415
2020-05-31,2020,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,370511,713,0,490
2020-06-30,2020,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,388979,709,0,392
2020-07-31,2020,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,383353,705,0,365
2020-08-31,2020,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,379882,719,0,320
2020-09-30,2020,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373769,706,0,415
2020-10-31,2020,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,368822,713,0,488
2020-11-30,2020,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,369555,702,1,396
2020-12-31,2020,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376634,707,0,475
2021-01-31,2021,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373317,712,0,537
2021-02-28,2021,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380076,719,0,459
2021-03-31,2021,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,378160,712,1,431
2021-04-30,2021,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,364977,706,0,512
2021-05-31,2021,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376608,703,0,379
2021-06-30,2021,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372310,701,0,468
2021-07-31,2021,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,395355,717,0,444
2021-08-31,2021,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,364599,716,0,429
2021-09-30,2021,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372495,711,0,436
2021-10-31,2021,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377187,705,0,539
2021-11-30,2021,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,378186,708,1,492
2021-12-31,2021,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372954,718,0,441
2022-01-31,2022,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380260,716,0,480
2022-02-28,2022,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376339,712,0,355
2022-03-31,2022,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380159,705,1,491
2022-04-30,2022,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380644,700,0,356
2022-05-31,2022,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,379765,711,0,263
2022-06-30,2022,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377993,709,0,426
2022-07-31,2022,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,371866,708,0,330
2022-08-31,2022,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,367672,701,0,435
2022-09-30,2022,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,382643,707,0,411
2022-10-31,2022,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,374579,700,0,382
2022-11-30,2022,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,379693,711,1,483
2022-12-31,2022,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,384782,711,0,370
2023-01-31,2023,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,379779,715,0,459
2023-02-28,2023,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,365822,719,0,494
2023-03-31,2023,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,392760,704,1,507
2023-04-30,2023,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,384456,703,0,504
2023-05-31,2023,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377658,715,0,366
2023-06-30,2023,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,365660,713,0,407
2023-07-31,2023,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,375833,703,0,308
2023-08-31,2023,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372953,707,0,322
2023-09-30,2023,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,375719,710,0,369
2023-10-31,2023,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,359752,716,0,441
2023-11-30,2023,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,376759,701,1,396
2023-12-31,2023,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377524,711,0,360
2024-01-31,2024,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377376,719,0,449
2024-02-29,2024,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,391020,700,0,426
2024-03-31,2024,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373093,703,1,441
2024-04-30,2024,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,364802,707,0,401
2024-05-31,2024,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,383130,701,0,280
2024-06-30,2024,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,368475,709,0,490
2024-07-31,2024,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,373746,706,0,343
2024-08-31,2024,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377052,714,0,374
2024-09-30,2024,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,369799,704,0,308
2024-10-31,2024,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380628,710,0,509
2024-11-30,2024,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,381993,701,1,451
2024-12-31,2024,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,369989,715,0,323
2025-01-31,2025,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,377267,704,0,407
2025-02-28,2025,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,365969,719,0,312
2025-03-31,2025,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380536,706,1,436
2025-04-30,2025,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372961,711,0,490
2025-05-31,2025,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380065,717,0,430
2025-06-30,2025,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,378089,702,0,384
2025-07-31,2025,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,386134,708,0,236
2025-08-31,2025,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,378071,702,0,356
2025-09-30,2025,9,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,370004,702,0,492
2025-10-31,2025,10,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,386771,709,0,402
2025-11-30,2025,11,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,363782,711,1,408
2025-12-31,2025,12,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,368462,709,0,418
2026-01-31,2026,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,396766,704,0,536
2026-02-28,2026,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,389637,711,0,416
2026-03-31,2026,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,387035,711,1,459
2026-04-30,2026,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,385255,712,0,495
2026-05-31,2026,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,371107,705,0,448
2026-06-30,2026,6,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,394476,710,0,370
2026-07-31,2026,7,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,365279,714,0,394
2026-08-31,2026,8,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,380513,718,0,377
2016-01-31,2016,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,379409,701,0,15
2016-02-29,2016,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,387219,708,0,23
2016-03-31,2016,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,388074,703,1,21
2016-04-30,2016,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,387895,711,0,19
2016-05-31,2016,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377918,714,0,21
2016-06-30,2016,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,381491,703,0,20
2016-07-31,2016,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,373596,704,0,15
2016-08-31,2016,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384550,711,0,12
2016-09-30,2016,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,395853,701,0,16
2016-10-31,2016,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,368282,705,0,21
2016-11-30,2016,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,390348,700,1,20
2016-12-31,2016,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,391135,715,0,21
2017-01-31,2017,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,398487,713,0,15
2017-02-28,2017,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,383878,719,0,18
2017-03-31,2017,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,372239,717,1,23
2017-04-30,2017,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377820,704,0,19
2017-05-31,2017,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,396454,704,0,18
2017-06-30,2017,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,386378,706,0,20
2017-07-31,2017,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369226,719,0,15
2017-08-31,2017,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384519,706,0,16
2017-09-30,2017,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385586,713,0,20
2017-10-31,2017,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,379273,702,0,22
2017-11-30,2017,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,389606,711,1,23
2017-12-31,2017,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,380214,706,0,15
2018-01-31,2018,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,394825,714,0,16
2018-02-28,2018,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,375783,705,0,15
2018-03-31,2018,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384496,718,1,19
2018-04-30,2018,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,390409,717,0,16
2018-05-31,2018,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377071,719,0,19
2018-06-30,2018,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,367792,701,0,15
2018-07-31,2018,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,371905,704,0,16
2018-08-31,2018,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,387622,717,0,14
2018-09-30,2018,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385976,717,0,17
2018-10-31,2018,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,375278,713,0,21
2018-11-30,2018,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,380948,706,1,21
2018-12-31,2018,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,397388,710,0,18
2019-01-31,2019,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,374327,716,0,15
2019-02-28,2019,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,375986,713,0,17
2019-03-31,2019,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,382160,718,1,20
2019-04-30,2019,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,382773,702,0,15
2019-05-31,2019,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384299,713,0,18
2019-06-30,2019,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,380882,703,0,15
2019-07-31,2019,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377436,709,0,14
2019-08-31,2019,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,374394,703,0,16
2019-09-30,2019,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,378194,703,0,19
2019-10-31,2019,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377565,712,0,22
2019-11-30,2019,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,386064,716,1,18
2019-12-31,2019,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,372655,716,0,17
2020-01-31,2020,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,387415,707,0,19
2020-02-29,2020,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,380962,702,0,18
2020-03-31,2020,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385268,700,1,19
2020-04-30,2020,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,378788,712,0,17
2020-05-31,2020,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,371340,718,0,15
2020-06-30,2020,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385745,707,0,15
2020-07-31,2020,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,381434,707,0,15
2020-08-31,2020,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,367936,710,0,12
2020-09-30,2020,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385867,710,0,17
2020-10-31,2020,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369672,719,0,20
2020-11-30,2020,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,376874,713,1,19
2020-12-31,2020,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,366542,708,0,21
2021-01-31,2021,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,373984,716,0,19
2021-02-28,2021,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,371121,709,0,21
2021-03-31,2021,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385333,710,1,18
2021-04-30,2021,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,385628,719,0,14
2021-05-31,2021,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384835,706,0,17
2021-06-30,2021,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,367949,700,0,16
2021-07-31,2021,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,373274,702,0,16
2021-08-31,2021,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,379899,718,0,15
2021-09-30,2021,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,371123,710,0,17
2021-10-31,2021,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369295,712,0,17
2021-11-30,2021,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,374261,700,1,21
2021-12-31,2021,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,377937,716,0,16
2022-01-31,2022,1,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,371742,713,0,12
2022-02-28,2022,2,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,384760,717,0,16
2022-03-31,2022,3,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,378637,709,1,18
2022-04-30,2022,4,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,378430,719,0,12
2022-05-31,2022,5,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369729,700,0,19
2022-06-30,2022,6,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,366559,716,0,15
2022-07-31,2022,7,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,383789,700,0,13
2022-08-31,2022,8,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369101,704,0,12
2022-09-30,2022,9,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,364071,708,0,17
2022-10-31,2022,10,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,383207,718,0,18
2022-11-30,2022,11,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,361906,702,1,18
2022-12-31,2022,12,SP-SMS-106,BOF Oxygen Lance Tip (Forged Copper 5-Hole),Steel Melting Shop,Wear Parts,High,45,92000,369154,706,0,14
